rm_id_a,rm_id_b,avg_eligibility_score_shared,n_shared_sub_industry,total_approved_credit_shared,n_customers_shared,n_shared_industry,jaccard,n_shared_region,shared_segments,score_gap
RM0089,RM0133,0.5616666666666666,1,300000000.0,3,1,0.1111111111111111,2,1,0.022133333333333227
RM0089,RM0224,0.5265,3,200000000.0,2,4,0.06666666666666667,3,1,0.0011333333333332085
RM0089,RM0146,0.6677142857142858,4,1775000000.0,7,4,0.17647058823529413,3,3,0.010431372549019713
RM0089,RM0207,0.7455,2,275000000.0,2,4,0.07142857142857142,3,1,0.00016666666666675933
RM0089,RM0134,0.679,2,1175000000.0,5,3,0.11764705882352941,3,2,0.01440476190476181
RM0089,RM0096,0.61,3,700000000.0,2,4,0.06666666666666667,3,1,0.005416666666666625
RM0089,RM0202,0.6243333333333334,2,775000000.0,3,4,0.0625,3,1,0.01402380952380966
RM0089,RM0232,0.6375,5,950000000.0,2,4,0.045454545454545456,3,1,0.03733333333333344
RM0089,RM0145,0.615,4,2175000000.0,7,4,0.15,3,3,0.014444444444444371
RM0089,RM0027,0.7108333333333333,5,2450000000.0,6,4,0.13636363636363635,3,3,0.004469696969696901
RM0089,RM0065,0.69975,3,1600000000.0,4,4,0.125,3,2,0.03474358974358982
RM0089,RM0170,0.614,3,700000000.0,2,4,0.043478260869565216,3,1,0.012983333333333236
RM0089,RM0008,0.656,1,275000000.0,3,3,0.08333333333333333,2,1,0.025888888888889072
RM0089,RM0155,0.6715,4,825000000.0,6,3,0.3,3,3,0.08019047619047615
RM0089,RM0113,0.7284999999999999,2,350000000.0,2,4,0.07692307692307693,3,1,0.05729166666666674
RM0089,RM0187,0.68425,3,2450000000.0,4,4,0.15384615384615385,3,2,0.014222222222222136
RM0089,RM0164,0.774,3,375000000.0,2,4,0.1,2,1,0.030933333333333257
RM0089,RM0153,0.703,3,700000000.0,2,4,0.0625,2,1,0.023641025641025548
RM0089,RM0206,0.6900000000000001,2,2450000000.0,7,4,0.1875,3,3,0.016952380952381052
RM0089,RM0073,0.6955,3,575000000.0,2,3,0.05555555555555555,3,1,0.08330952380952383
RM0089,RM0022,0.7615000000000001,2,1075000000.0,2,4,0.05,3,1,0.07390196078431388
RM0089,RM0142,0.5402,2,900000000.0,5,3,0.15384615384615385,3,2,0.048633333333333195
RM0089,RM0079,0.6465,4,500000000.0,2,4,0.05555555555555555,3,1,0.022880952380952446
RM0089,RM0067,0.7255,3,250000000.0,2,4,0.058823529411764705,3,1,0.012025641025640965
RM0089,RM0241,0.75,1,375000000.0,2,2,0.09090909090909091,3,1,0.01866666666666672
RM0089,RM0047,0.626,1,350000000.0,2,4,0.043478260869565216,3,1,0.015666666666666607
RM0089,RM0062,0.6234999999999999,3,1275000000.0,4,4,0.16666666666666666,3,2,0.04541666666666677
RM0089,RM0010,0.627,2,75000000.0,2,2,0.09090909090909091,3,1,0.0183333333333332
RM0089,RM0032,0.5135000000000001,2,100000000.0,2,3,0.05555555555555555,3,1,0.004270833333333224
RM0089,RM0024,0.6245,2,1250000000.0,2,4,0.05263157894736842,3,1,0.04145238095238102
RM0089,RM0046,0.7326666666666667,2,1150000000.0,3,4,0.05263157894736842,3,1,0.046666666666666745
RM0089,RM0228,0.7403333333333334,2,1500000000.0,3,2,0.08333333333333333,3,1,0.010666666666666713
RM0089,RM0064,0.7058,2,1750000000.0,5,4,0.14285714285714285,3,2,0.03458333333333319
RM0089,RM0194,0.69075,2,2050000000.0,4,4,0.13333333333333333,3,2,0.015416666666666745
RM0089,RM0043,0.641,1,950000000.0,2,3,0.1,2,1,0.004266666666666752
RM0089,RM0245,0.5505,2,200000000.0,2,4,0.058823529411764705,3,1,0.09310256410256401
RM0089,RM0006,0.6683333333333333,2,250000000.0,3,3,0.09090909090909091,2,1,0.0342380952380954
RM0089,RM0099,0.683,3,800000000.0,2,4,0.06666666666666667,3,1,0.05733333333333346
RM0089,RM0199,0.8395,2,125000000.0,2,3,0.09090909090909091,2,1,0.03466666666666651
RM0089,RM0198,0.6992499999999999,5,1100000000.0,4,4,0.09090909090909091,3,2,0.03709523809523818
RM0089,RM0165,0.6625,2,250000000.0,2,2,0.09090909090909091,3,1,0.05266666666666664
RM0089,RM0186,0.6485,1,300000000.0,2,4,0.058823529411764705,3,1,0.008000000000000007
RM0089,RM0041,0.594,1,75000000.0,2,3,0.08333333333333333,3,1,0.056190476190476124
RM0089,RM0137,0.6901428571428572,3,1000000000.0,7,4,0.13636363636363635,3,3,0.008621212121212252
RM0089,RM0023,0.7695000000000001,2,575000000.0,2,3,0.08333333333333333,3,1,0.015619047619047532
RM0089,RM0255,0.6734,2,875000000.0,5,4,0.125,3,2,0.01989743589743609
RM0089,RM0179,0.6865,2,800000000.0,2,3,0.06666666666666667,3,1,0.01715151515151503
RM0089,RM0176,0.68475,2,450000000.0,4,4,0.1111111111111111,3,2,0.017200000000000104
RM0089,RM0090,0.62125,2,825000000.0,4,4,0.10526315789473684,3,2,0.03380000000000005
RM0089,RM0118,0.6559999999999999,5,600000000.0,2,4,0.05263157894736842,3,1,0.030880952380952453
RM0230,RM0045,0.6256,5,400000000.0,5,5,0.1,4,2,0.001583333333333381
RM0230,RM0182,0.7365,4,1850000000.0,4,4,0.10526315789473684,4,2,0.035499999999999865
RM0230,RM0052,0.6244999999999999,5,1150000000.0,4,5,0.1,4,2,0.0008589743589743071
RM0230,RM0100,0.656875,6,1725000000.0,8,5,0.15384615384615385,4,4,0.027666666666666617
RM0230,RM0057,0.6234999999999999,5,75000000.0,2,5,0.04,4,1,0.008708333333333429
RM0230,RM0104,0.6274,8,3250000000.0,10,5,0.25,4,5,0.045700000000000074
RM0230,RM0257,0.55375,7,750000000.0,4,5,0.08695652173913043,4,2,0.0030686274509804656
RM0230,RM0211,0.5355000000000001,6,600000000.0,4,5,0.08,4,2,0.030096491228070232
RM0230,RM0147,0.614,3,800000000.0,2,2,0.06666666666666667,3,1,0.09800000000000009
RM0230,RM0106,0.6063333333333334,6,100000000.0,3,5,0.034482758620689655,4,1,0.014787878787878794
RM0230,RM0208,0.694,4,1150000000.0,5,4,0.1111111111111111,4,2,0.035466666666666646
RM0230,RM0149,0.5495,1,150000000.0,2,3,0.07142857142857142,3,1,0.0489666666666666
RM0230,RM0085,0.6915,3,700000000.0,2,5,0.047619047619047616,4,1,0.05283333333333329
RM0230,RM0169,0.68775,5,2350000000.0,4,4,0.09090909090909091,4,2,0.0621666666666667
RM0230,RM0212,0.6841666666666667,7,2150000000.0,6,4,0.16666666666666666,4,3,0.02801515151515155
RM0230,RM0012,0.6829999999999999,4,2625000000.0,8,5,0.15789473684210525,4,3,0.01788095238095233
RM0230,RM0120,0.5125,3,200000000.0,2,4,0.05555555555555555,4,1,0.030055555555555502
RM0230,RM0132,0.7164999999999999,2,1050000000.0,2,3,0.05263157894736842,3,1,0.0030757575757575095
RM0230,RM0140,0.7132857142857142,4,1000000000.0,7,4,0.16666666666666666,4,3,0.05741666666666656
RM0230,RM0060,0.6829999999999999,5,1050000000.0,8,5,0.13043478260869565,4,3,0.005833333333333357
RM0230,RM0014,0.6776,5,650000000.0,5,5,0.11764705882352941,3,2,0.002766666666666695
RM0230,RM0122,0.6005,3,300000000.0,2,5,0.047619047619047616,4,1,0.04283333333333328
RM0230,RM0129,0.6033999999999999,6,700000000.0,5,5,0.07407407407407407,4,2,0.023535087719298242
RM0230,RM0112,0.7749999999999999,3,350000000.0,2,5,0.047619047619047616,4,1,0.052100000000000035
RM0230,RM0044,0.6768333333333333,7,2150000000.0,6,5,0.13043478260869565,4,3,0.035666666666666624
RM0230,RM0249,0.5554,3,375000000.0,5,5,0.13333333333333333,3,2,0.03540476190476194
RM0230,RM0213,0.6108571428571429,7,550000000.0,7,5,0.14285714285714285,4,3,0.019261904761904702
RM0230,RM0053,0.7240000000000001,5,3200000000.0,6,4,0.15,4,3,0.004910256410256442
RM0230,RM0127,0.6739999999999999,5,1075000000.0,2,5,0.045454545454545456,4,1,0.020047619047619092
RM0230,RM0188,0.60775,4,1450000000.0,4,4,0.125,4,2,0.020944444444444543
RM0230,RM0121,0.643,7,1625000000.0,4,5,0.08695652173913043,4,2,0.050899999999999945
RM0230,RM0031,0.6705555555555556,7,3350000000.0,9,5,0.21052631578947367,4,4,0.0034761904761906326
RM0230,RM0086,0.6880000000000001,4,1600000000.0,4,4,0.125,3,2,0.023791666666666655
RM0230,RM0261,0.6765,4,450000000.0,2,4,0.0625,3,1,0.050452380952380915
RM0230,RM0185,0.5625000000000001,5,1475000000.0,6,4,0.15789473684210525,4,3,0.008749999999999925
RM0230,RM0253,0.6737500000000001,6,1100000000.0,4,5,0.08,4,2,0.012166666666666548
RM0230,RM0002,0.7275,4,600000000.0,2,5,0.045454545454545456,4,1,0.045566666666666644
RM0230,RM0181,0.5815,4,150000000.0,4,5,0.1111111111111111,4,2,0.05241666666666667
RM0230,RM0130,0.6736,3,2325000000.0,5,5,0.10526315789473684,4,2,0.018469696969697025
RM0230,RM0098,0.7424999999999999,2,950000000.0,2,4,0.07142857142857142,3,1,0.020499999999999963
RM0230,RM0005,0.5825,4,750000000.0,2,3,0.05555555555555555,4,1,0.08266666666666656
RM0230,RM0050,0.6263333333333333,6,1875000000.0,6,5,0.15789473684210525,4,3,0.06824358974358968
RM0230,RM0019,0.63075,6,1100000000.0,4,5,0.09523809523809523,4,2,0.03589999999999993
RM0230,RM0204,0.6702999999999999,6,2225000000.0,10,5,0.16666666666666666,4,4,0.020516666666666628
RM0230,RM0076,0.7052,3,1150000000.0,5,3,0.16666666666666666,2,2,0.014916666666666578
RM0230,RM0200,0.716,5,1425000000.0,5,5,0.09090909090909091,4,2,0.005666666666666598
RM0230,RM0234,0.6731999999999999,6,1250000000.0,5,5,0.11764705882352941,3,2,0.02113333333333345
RM0230,RM0063,0.5735,3,2050000000.0,4,3,0.11764705882352941,3,2,0.006166666666666654
RM0230,RM0009,0.6921,5,2525000000.0,10,5,0.26666666666666666,4,4,0.053166666666666695
RM0230,RM0015,0.6315,3,200000000.0,2,3,0.05555555555555555,4,1,0.052722222222222115
RM0230,RM0190,0.5653333333333334,3,1300000000.0,3,4,0.058823529411764705,4,1,0.033633333333333404
RM0230,RM0154,0.6679999999999999,4,1525000000.0,5,5,0.06896551724137931,4,2,0.04180303030303034
RM0230,RM0087,0.6992499999999999,5,1050000000.0,4,4,0.1,4,2,0.04262820512820498
RM0230,RM0168,0.4845,8,1000000000.0,2,5,0.043478260869565216,4,1,0.006633333333333269
RM0230,RM0082,0.59775,7,375000000.0,4,5,0.08695652173913043,4,2,0.023633333333333284
RM0230,RM0236,0.654,5,1900000000.0,4,5,0.07692307692307693,4,2,0.03764285714285709
RM0230,RM0033,0.677,6,275000000.0,4,5,0.09523809523809523,4,2,0.00770000000000004
RM0230,RM0226,0.5385,2,75000000.0,2,3,0.07692307692307693,3,1,0.021666666666666612
RM0230,RM0038,0.6696,5,2100000000.0,5,5,0.07692307692307693,4,2,0.0016333333333333755
RM0230,RM0151,0.702,4,800000000.0,2,5,0.05263157894736842,4,1,0.03276666666666661
RM0230,RM0157,0.7365,4,350000000.0,2,3,0.05555555555555555,3,1,0.01636666666666653
RM0230,RM0110,0.71,4,800000000.0,2,3,0.0625,4,1,0.011833333333333362
RM0230,RM0128,0.6633333333333333,6,2275000000.0,6,5,0.07692307692307693,4,2,0.00762280701754392
RM0230,RM0173,0.542,1,200000000.0,2,3,0.07142857142857142,3,1,0.003566666666666607
RM0230,RM0138,0.6699999999999999,6,1100000000.0,2,5,0.047619047619047616,4,1,0.014474358974358892
RM0230,RM0256,0.61,5,1750000000.0,2,5,0.05263157894736842,4,1,0.07286666666666664
RM0230,RM0163,0.6656000000000001,6,850000000.0,5,5,0.1,3,2,0.01550000000000007
RM0230,RM0097,0.7148,5,1450000000.0,5,5,0.10526315789473684,4,2,0.030705128205128163
RM0230,RM0117,0.6235,5,2000000000.0,8,4,0.1875,4,3,0.010833333333333361
RM0230,RM0183,0.6756,6,2775000000.0,10,5,0.19047619047619047,4,4,0.036541666666666583
RM0230,RM0144,0.6496666666666666,5,200000000.0,3,5,0.043478260869565216,4,1,0.012833333333333363
RM0230,RM0215,0.7645,5,1300000000.0,2,4,0.045454545454545456,4,1,0.029107843137254785
RM0230,RM0004,0.69025,6,3300000000.0,8,5,0.125,4,3,0.027357142857142858
RM0230,RM0025,0.616,5,1000000000.0,4,4,0.125,4,2,0.024277777777777843
RM0230,RM0180,0.7000000000000001,5,1700000000.0,7,4,0.16666666666666666,4,3,0.0009166666666666767
RM0230,RM0159,0.716,3,400000000.0,2,3,0.07142857142857142,3,1,0.029166666666666563
RM0230,RM0048,0.6960000000000001,5,1800000000.0,9,3,0.23529411764705882,3,4,0.04325757575757572
RM0230,RM0040,0.5049999999999999,4,1075000000.0,4,5,0.09090909090909091,4,2,0.02633333333333332
RM0230,RM0011,0.575,3,300000000.0,2,4,0.047619047619047616,4,1,0.0058589743589743115
RM0230,RM0172,0.6558571428571429,6,2375000000.0,7,4,0.13636363636363635,4,3,0.010979166666666651
RM0230,RM0071,0.64625,2,1500000000.0,4,3,0.11764705882352941,4,2,0.033466666666666645
RM0230,RM0028,0.6756666666666667,3,1275000000.0,3,4,0.05555555555555555,3,1,0.0828333333333332
RM0230,RM0109,0.6383333333333333,6,1650000000.0,6,5,0.15789473684210525,4,3,0.04700000000000004
RM0230,RM0174,0.59575,4,375000000.0,4,3,0.14285714285714285,4,2,0.023500000000000076
RM0230,RM0143,0.796,4,375000000.0,2,4,0.058823529411764705,3,1,0.015833333333333366
RM0230,RM0108,0.523,5,0.0,2,5,0.037037037037037035,4,1,0.033366666666666656
RM0230,RM0030,0.56725,3,1600000000.0,4,3,0.13333333333333333,3,2,0.004166666666666652
RM0230,RM0017,0.693,3,2075000000.0,5,3,0.125,3,2,0.004291666666666583
RM0230,RM0021,0.6586666666666666,5,1350000000.0,3,5,0.05263157894736842,3,1,0.02716666666666656
RM0230,RM0250,0.57575,4,650000000.0,4,4,0.1111111111111111,4,2,0.04674242424242425
RM0230,RM0203,0.6981666666666667,6,2825000000.0,6,5,0.1111111111111111,4,3,0.06571212121212122
RM0230,RM0056,0.67625,4,1675000000.0,4,4,0.11764705882352941,4,2,0.009196969696969814
RM0230,RM0084,0.802,5,1550000000.0,3,3,0.0625,2,1,0.09404166666666658
RM0230,RM0248,0.6178999999999999,5,3675000000.0,10,4,0.19047619047619047,4,4,0.039708333333333345
RM0230,RM0081,0.7289999999999999,5,1600000000.0,4,5,0.1,4,2,0.015141025641025707
RM0230,RM0210,0.683,4,400000000.0,2,5,0.05263157894736842,4,1,0.04616666666666658
RM0230,RM0023,0.665,4,850000000.0,5,4,0.13333333333333333,4,2,0.008119047619047692
RM0230,RM0049,0.7055714285714286,7,2175000000.0,7,5,0.1111111111111111,4,3,0.016583333333333172
RM0230,RM0026,0.7577999999999999,3,1150000000.0,5,5,0.13333333333333333,3,2,0.03829166666666661
RM0230,RM0072,0.6699999999999999,5,650000000.0,5,4,0.11764705882352941,4,2,0.009611111111111126
RM0230,RM0189,0.7735000000000001,7,1750000000.0,2,5,0.045454545454545456,4,1,0.06208974358974351
RM0230,RM0029,0.678,7,1650000000.0,4,5,0.08695652173913043,4,2,0.026049019607843116
RM0230,RM0244,0.464,3,0.0,2,3,0.0625,3,1,0.005404761904761912
RM0230,RM0177,0.7196666666666666,3,950000000.0,3,3,0.0625,3,1,0.011119047619047695
RM0230,RM0001,0.631,2,2000000000.0,2,2,0.08333333333333333,2,1,0.09849999999999992
RM0230,RM0240,0.624,4,1150000000.0,4,5,0.1,4,2,0.017249999999999988
RM0230,RM0191,0.6037999999999999,3,1200000000.0,5,4,0.15384615384615385,4,2,0.10100000000000009
RM0230,RM0175,0.543,3,300000000.0,2,4,0.047619047619047616,3,1,0.02200000000000002
RM0230,RM0220,0.387,2,0.0,2,2,0.07692307692307693,3,1,0.10583333333333333
RM0230,RM0231,0.66675,3,1350000000.0,4,5,0.09523809523809523,4,2,0.023833333333333373
RM0230,RM0150,0.6395,5,350000000.0,2,4,0.05263157894736842,4,1,0.008196969696969814
RM0230,RM0171,0.6465000000000001,4,1050000000.0,2,5,0.05,4,1,0.004833333333333245
RM0230,RM0156,0.6014999999999999,5,750000000.0,2,4,0.045454545454545456,4,1,0.04095238095238096
RM0230,RM0238,0.628,4,1150000000.0,4,5,0.1111111111111111,4,2,0.03283333333333338
RM0230,RM0003,0.51,5,100000000.0,2,4,0.05263157894736842,3,1,0.054469696969696946
RM0230,RM0059,0.636,7,1300000000.0,6,5,0.125,4,3,0.026637254901960672
RM0230,RM0007,0.7375,4,1050000000.0,2,4,0.047619047619047616,4,1,0.03188095238095234
RM0230,RM0235,0.65125,4,1175000000.0,4,4,0.05555555555555555,4,1,0.0032878787878788396
RM0230,RM0013,0.4635,6,1000000000.0,2,4,0.05,4,1,0.007378787878787874
RM0230,RM0216,0.65575,6,1050000000.0,4,4,0.07692307692307693,4,2,0.020261904761904703
RM0230,RM0141,0.6537499999999999,4,2250000000.0,4,4,0.1111111111111111,4,2,0.0016212121212121344
RM0230,RM0054,0.6078333333333333,5,2550000000.0,6,4,0.17647058823529413,4,3,0.036015151515151556
RM0230,RM0227,0.7607999999999999,5,1150000000.0,5,5,0.10526315789473684,4,2,0.03849999999999998
RM0230,RM0161,0.60875,7,1000000000.0,4,5,0.1,4,2,0.03008974358974359
RM0230,RM0036,0.6339999999999999,7,2150000000.0,8,4,0.18181818181818182,4,4,0.030291666666666606
RM0230,RM0229,0.6266666666666667,5,1050000000.0,3,4,0.04,4,1,0.014114035087719246
RM0230,RM0166,0.6855,3,125000000.0,2,4,0.05,4,1,0.058766666666666634
RM0230,RM0251,0.6818333333333334,9,4400000000.0,12,5,0.25,4,5,0.038637254901960794
RM0230,RM0221,0.6945,1,1075000000.0,2,2,0.07692307692307693,3,1,0.019416666666666638
RM0230,RM0020,0.6679999999999999,4,1075000000.0,2,4,0.058823529411764705,3,1,0.026291666666666602
RM0230,RM0083,0.6291249999999999,4,1150000000.0,8,4,0.14285714285714285,4,3,0.005366666666666631
RM0230,RM0223,0.51,4,300000000.0,4,5,0.125,3,2,0.1007083333333334
RM0230,RM0095,0.7003999999999999,6,1700000000.0,5,5,0.1,4,2,0.09066666666666667
RM0230,RM0148,0.7252222222222221,6,2800000000.0,9,4,0.23529411764705882,4,4,0.03262121212121216
RM0230,RM0094,0.7516666666666666,5,250000000.0,3,5,0.05263157894736842,4,1,0.01810606060606068
RM0230,RM0035,0.5960000000000001,4,500000000.0,2,5,0.05555555555555555,4,1,0.0744999999999999
RM0230,RM0247,0.6716666666666666,8,1700000000.0,9,5,0.19047619047619047,4,4,0.0015208333333334156
RM0230,RM0091,0.64125,4,700000000.0,4,4,0.09523809523809523,4,2,0.043166666666666575
RM0230,RM0225,0.5796666666666667,4,2000000000.0,3,5,0.05555555555555555,4,1,0.04916666666666658
RM0230,RM0051,0.7389999999999999,3,500000000.0,3,5,0.0625,3,1,0.010119047619047694
RM0230,RM0133,0.5826666666666667,3,400000000.0,3,2,0.07692307692307693,3,1,0.014633333333333387
RM0230,RM0224,0.558,5,300000000.0,2,5,0.05263157894736842,4,1,0.006366666666666632
RM0230,RM0146,0.4615,5,0.0,2,5,0.043478260869565216,4,1,0.017931372549019553
RM0230,RM0207,0.6983333333333333,4,475000000.0,3,5,0.05555555555555555,4,1,0.0076666666666665995
RM0230,RM0134,0.6428750000000001,6,1625000000.0,8,4,0.15,4,3,0.006904761904761969
RM0230,RM0096,0.66325,5,2100000000.0,4,5,0.1111111111111111,4,2,0.002083333333333215
RM0230,RM0016,0.6155,6,1600000000.0,6,5,0.15,3,3,0.016547619047619033
RM0230,RM0202,0.6453333333333334,7,875000000.0,3,5,0.05,4,1,0.0215238095238095
RM0230,RM0232,0.6735,7,2200000000.0,4,5,0.08,4,2,0.04483333333333328
RM0230,RM0145,0.6406666666666667,6,1975000000.0,9,5,0.125,4,3,0.006944444444444531
RM0230,RM0065,0.6547499999999999,4,1700000000.0,4,5,0.1,4,2,0.04224358974358966
RM0230,RM0152,0.7190000000000001,5,800000000.0,2,5,0.05,3,1,0.0245833333333334
RM0230,RM0027,0.6352222222222221,6,1350000000.0,9,4,0.16,4,4,0.003030303030302939
RM0230,RM0102,0.569,3,75000000.0,2,4,0.0625,3,1,0.03702380952380946
RM0230,RM0170,0.6455,6,800000000.0,2,5,0.037037037037037035,4,1,0.0054833333333333956
RM0230,RM0008,0.698,4,1800000000.0,4,4,0.13333333333333333,3,2,0.03338888888888891
RM0230,RM0124,0.6479999999999999,3,1750000000.0,2,4,0.05263157894736842,4,1,0.011333333333333417
RM0230,RM0155,0.6248571428571428,3,1775000000.0,7,4,0.21428571428571427,4,3,0.0726904761904763
RM0230,RM0260,0.6974,3,750000000.0,5,3,0.14285714285714285,4,2,0.0
RM0230,RM0113,0.6365,4,1650000000.0,4,5,0.125,4,2,0.06479166666666658
RM0230,RM0187,0.6815000000000001,5,1450000000.0,4,4,0.11764705882352941,4,2,0.006722222222222296
RM0230,RM0164,0.7173333333333334,2,575000000.0,3,4,0.07142857142857142,3,1,0.023433333333333417
RM0230,RM0135,0.58875,5,1150000000.0,4,4,0.125,4,2,0.006944444444444531
RM0230,RM0153,0.743,5,1250000000.0,2,4,0.05,3,1,0.016141025641025708
RM0230,RM0206,0.6857142857142857,3,1375000000.0,7,5,0.15,4,3,0.024452380952380892
RM0230,RM0073,0.7075,3,1500000000.0,2,4,0.045454545454545456,4,1,0.09080952380952367
RM0230,RM0119,0.599,5,150000000.0,2,5,0.05263157894736842,3,1,0.07436666666666658
RM0230,RM0217,0.6910000000000001,3,150000000.0,2,5,0.05263157894736842,4,1,0.009733333333333372
RM0230,RM0022,0.679142857142857,6,2150000000.0,7,5,0.13636363636363635,4,3,0.08140196078431372
RM0230,RM0142,0.6361999999999999,4,1000000000.0,5,4,0.11764705882352941,4,2,0.041133333333333355
RM0230,RM0254,0.7393333333333333,2,400000000.0,3,3,0.06666666666666667,2,1,0.013833333333333253
RM0230,RM0079,0.6779999999999999,5,600000000.0,2,5,0.045454545454545456,4,1,0.030380952380952286
RM0230,RM0067,0.6125,7,150000000.0,2,5,0.047619047619047616,4,1,0.004525641025641125
RM0230,RM0241,0.7013333333333334,5,575000000.0,3,3,0.06666666666666667,3,1,0.02616666666666656
RM0230,RM0070,0.63875,4,1800000000.0,4,4,0.11764705882352941,4,2,0.014722222222222192
RM0230,RM0047,0.683125,7,2600000000.0,8,5,0.16666666666666666,4,4,0.008166666666666766
RM0230,RM0196,0.55625,4,375000000.0,4,3,0.13333333333333333,4,2,0.053547619047619066
RM0230,RM0062,0.6322,3,1575000000.0,5,4,0.125,4,2,0.05291666666666661
RM0230,RM0068,0.481,2,1000000000.0,2,3,0.0625,4,1,0.022166666666666557
RM0230,RM0080,0.6751250000000001,6,2800000000.0,8,4,0.23529411764705882,4,4,0.020893939393939354
RM0230,RM0010,0.5846,4,1025000000.0,5,3,0.14285714285714285,4,2,0.010833333333333361
RM0230,RM0032,0.6312500000000001,5,1375000000.0,4,4,0.09523809523809523,4,2,0.0032291666666666163
RM0230,RM0024,0.7358,5,650000000.0,5,5,0.09090909090909091,4,2,0.04895238095238086
RM0230,RM0046,0.631,5,2350000000.0,6,5,0.09090909090909091,3,2,0.054166666666666585
RM0230,RM0103,0.6803333333333333,4,200000000.0,3,4,0.06666666666666667,4,1,0.045499999999999985
RM0230,RM0064,0.6030000000000001,2,1350000000.0,4,5,0.1111111111111111,4,2,0.027083333333333348
RM0230,RM0194,0.5305,3,1000000000.0,2,5,0.05,4,1,0.022916666666666585
RM0230,RM0043,0.693,4,1850000000.0,4,4,0.15384615384615385,3,2,0.011766666666666592
RM0230,RM0245,0.7705,3,400000000.0,2,5,0.047619047619047616,4,1,0.08560256410256417
RM0230,RM0006,0.7725,3,450000000.0,2,3,0.06666666666666667,3,1,0.04173809523809524
RM0230,RM0178,0.5700000000000001,4,75000000.0,2,5,0.043478260869565216,4,1,0.03135416666666657
RM0230,RM0125,0.6715,5,1075000000.0,2,4,0.05555555555555555,4,1,0.057566666666666655
RM0230,RM0219,0.7115,5,125000000.0,2,3,0.05555555555555555,4,1,0.023666666666666614
RM0230,RM0099,0.7193999999999999,7,650000000.0,5,5,0.1111111111111111,4,2,0.0648333333333333
RM0230,RM0160,0.75025,6,1150000000.0,4,4,0.10526315789473684,4,2,0.07001282051282043
RM0230,RM0199,0.7194285714285714,4,1425000000.0,7,4,0.23076923076923078,2,3,0.027166666666666672
RM0230,RM0198,0.7030000000000001,6,500000000.0,2,5,0.037037037037037035,4,1,0.04459523809523802
